url,category,trust_level,notes
https://doi.org/10.5555/2675983.2676367,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1061/(asce)co.1943-7862.0000752,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1520/jte20120293,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://dl.astm.org/jte/article-pdf/41/6/951/137114/10_1520_jte20120293.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://openalex.org/W2391808854,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://openalex.org/W2374306986,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.4028/www.scientific.net/amr.753-755.558,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.4028/www.scientific.net/amm.438-439.719,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.4028/www.scientific.net/amm.438-439.1347,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.cemconcomp.2014.09.002,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1080/21650373.2014.956238,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.4028/www.scientific.net/amm.584-586.1504,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.cemconcomp.2014.08.001,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.4028/www.scientific.net/amm.513-517.20,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1061/(asce)mt.1943-5533.0001558,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://downloads.hindawi.com/journals/mpe/2018/3964926.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2018.07.083,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/s40999-018-0313-0,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
http://link.springer.com/content/pdf/10.1007/s40999-018-0313-0.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://easychair.org/publications/preprint_open/Hdvz,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://zenodo.org/record/2416888,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.mdpi.com/2076-3417/9/18/3767/pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://mdpi-res.com/d_attachment/applsci/applsci-09-03767/article_deploy/applsci-09-03767.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.16511/j.cnki.qhdxxb.2019.22.029,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.mdpi.com/1996-1944/13/1/108/pdf?version=1577274421,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://mdpi-res.com/d_attachment/materials/materials-13-00108/article_deploy/materials-13-00108.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2019.117321,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.mdpi.com/1996-1944/12/19/3128/pdf?version=1569487945,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://mdpi-res.com/d_attachment/materials/materials-12-03128/article_deploy/materials-12-03128.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1061/(asce)mt.1943-5533.0002681,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.jstage.jst.go.jp/article/jact/17/10/17_559/_pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1109/ichceswidr54323.2021.9656283,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.engfracmech.2021.108047,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1109/ichceswidr54323.2021.9656422,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.15407/fm29.02.274,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1109/ichceswidr54323.2021.9656221,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.engstruct.2020.111721,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.istruc.2021.03.077,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.mdpi.com/2075-5309/12/5/555/pdf?version=1650985102,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://mdpi-res.com/d_attachment/buildings/buildings-12-00555/article_deploy/buildings-12-00555.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.jmrt.2022.09.056,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8_7,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8_6,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8_5,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2022.127315,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8_3,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8_1,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8_4,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2022.127819,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8_9,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8_8,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://link.springer.com/content/pdf/10.1007/978-981-16-8298-8.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-19-6313-1_7,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8_10,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2022.128213,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1007/978-981-16-8298-8_2,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.eng.2023.09.020,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.compstruc.2023.107020,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.csite.2023.103800,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.mdpi.com/2076-3417/13/10/6246/pdf?version=1684827077,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://mdpi-res.com/d_attachment/applsci/applsci-13-06246/article_deploy/applsci-13-06246.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.2139/ssrn.4370599,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://etasr.com/index.php/ETASR/article/download/7126/3731,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.mdpi.com/2075-5309/14/10/3171/pdf?version=1728175948,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://mdpi-res.com/d_attachment/buildings/buildings-14-03171/article_deploy/buildings-14-03171.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2024.136581,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.scitotenv.2024.175462,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2024.138626,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.mtcomm.2024.110652,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.12677/hjce.2024.139191,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.compgeo.2024.106820,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.21203/rs.3.rs-5109210/v1,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.mdpi.com/2412-3811/9/2/23/pdf?version=1706624514,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://mdpi-res.com/d_attachment/infrastructures/infrastructures-09-00023/article_deploy/infrastructures-09-00023.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2024.138768,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.istruc.2024.108030,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.nature.com/articles/s41598-024-80149-z.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.12677/hjce.2024.138174,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.mdpi.com/2075-5309/14/12/3985/pdf?version=1734325336,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://mdpi-res.com/d_attachment/buildings/buildings-14-03985/article_deploy/buildings-14-03985.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2024.135145,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.37155/2717-5316-0518-1,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://journals.viserdata.com/index.php/hst/article/download/12523/12363,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.nature.com/articles/s41598-025-13668-y.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.istruc.2025.109245,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2025.140943,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.rineng.2025.106606,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1520/acem20240098,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://dl.astm.org/acem/article-pdf/14/1/169/219700/acem20240098.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.istruc.2025.110432,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.asej.2025.103313,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.engstruct.2025.120403,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.nature.com/articles/s41598-025-92443-5.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.cscm.2025.e05048,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.tandfonline.com/doi/pdf/10.1080/23570008.2025.2470452?needAccess=true,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1680/jensu.25.00137,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://www.emerald.com/jensu/article-pdf/doi/10.1680/jensu.25.00137/10856007/jensu.25.00137en.pdf,????,medium,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.istruc.2025.110793,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.conbuildmat.2025.143151,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.2139/ssrn.5108696,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
https://doi.org/10.1016/j.kscej.2026.100523,????,high,generated from data/metadata/rfc_papers_metadata.csv for phase28 batch crawl
